x, sol1, sol2
0.0324968, 622.322, 44.8699
0.0325007, 622.362, 44.8694
0.0325047, 622.402, 44.8689
0.0325087, 622.442, 44.8684
0.0325127, 622.482, 44.8679
0.0325167, 622.522, 44.8675
0.0325207, 622.562, 44.867
0.0325247, 622.602, 44.8665
0.0325287, 622.642, 44.866
0.0325327, 622.682, 44.8655
0.0325367, 622.722, 44.865
0.0325407, 622.762, 44.8646
0.0325447, 622.802, 44.8641
0.0325487, 622.842, 44.8636
0.0325527, 622.883, 44.8631
0.0325567, 622.923, 44.8626
0.0325607, 622.963, 44.8622
0.0325647, 623.003, 44.8617
0.0325687, 623.043, 44.8612
0.0325727, 623.083, 44.8607
0.0325767, 623.123, 44.8602
0.0325807, 623.163, 44.8597
0.0325847, 623.203, 44.8593
0.0325887, 623.243, 44.8588
0.0325927, 623.283, 44.8583
0.0325967, 623.324, 44.8578
0.0326007, 623.364, 44.8574
0.0326047, 623.404, 44.8569
0.0326087, 623.444, 44.8564
0.0326127, 623.484, 44.8559
0.0326167, 623.524, 44.8554
0.0326207, 623.564, 44.855
0.0326247, 623.605, 44.8545
0.0326287, 623.645, 44.854
0.0326327, 623.685, 44.8535
0.0326367, 623.725, 44.8531
0.0326407, 623.765, 44.8526
0.0326447, 623.806, 44.8521
0.0326487, 623.846, 44.8516
0.0326527, 623.886, 44.8512
0.0326567, 623.926, 44.8507
0.0326607, 623.966, 44.8502
0.0326647, 624.007, 44.8497
0.0326687, 624.047, 44.8493
0.0326727, 624.087, 44.8488
0.0326767, 624.127, 44.8483
0.0326807, 624.168, 44.8478
0.0326847, 624.208, 44.8474
0.0326887, 624.248, 44.8469
0.0326927, 624.288, 44.8464
0.0326967, 624.329, 44.8459
0.0327007, 624.369, 44.8455
0.0327047, 624.409, 44.845
0.0327087, 624.45, 44.8445
0.0327127, 624.49, 44.8441
0.0327167, 624.53, 44.8436
0.0327207, 624.571, 44.8431
0.0327247, 624.611, 44.8426
0.0327287, 624.651, 44.8422
0.0327327, 624.692, 44.8417
0.0327367, 624.732, 44.8412
0.0327407, 624.772, 44.8408
0.0327447, 624.813, 44.8403
0.0327487, 624.853, 44.8398
0.0327527, 624.893, 44.8394
0.0327567, 624.934, 44.8389
0.0327607, 624.974, 44.8384
0.0327647, 625.014, 44.8379
0.0327687, 625.055, 44.8375
0.0327727, 625.095, 44.837
0.0327767, 625.136, 44.8365
0.0327807, 625.176, 44.8361
0.0327847, 625.217, 44.8356
0.0327887, 625.257, 44.8351
0.0327927, 625.297, 44.8347
0.0327967, 625.338, 44.8342
0.0328007, 625.378, 44.8337
0.0328047, 625.419, 44.8333
0.0328087, 625.459, 44.8328
0.0328127, 625.5, 44.8323
0.0328167, 625.54, 44.8319
0.0328207, 625.581, 44.8314
0.0328247, 625.621, 44.831
0.0328287, 625.662, 44.8305
0.0328327, 625.702, 44.83
0.0328367, 625.743, 44.8296
0.0328407, 625.783, 44.8291
0.0328447, 625.824, 44.8286
0.0328487, 625.864, 44.8282
0.0328527, 625.905, 44.8277
0.0328567, 625.945, 44.8273
0.0328607, 625.986, 44.8268
0.0328647, 626.026, 44.8263
0.0328687, 626.067, 44.8259
0.0328727, 626.107, 44.8254
0.0328767, 626.148, 44.8249
0.0328807, 626.189, 44.8245
0.0328847, 626.229, 44.824
0.0328887, 626.27, 44.8236
0.0328927, 626.31, 44.8231
0.0328967, 626.351, 44.8226
0.0329007, 626.392, 44.8222
0.0329047, 626.432, 44.8217
0.0329087, 626.473, 44.8213
0.0329127, 626.513, 44.8208
0.0329167, 626.554, 44.8204
0.0329207, 626.595, 44.8199
0.0329247, 626.635, 44.8194
0.0329287, 626.676, 44.819
0.0329327, 626.717, 44.8185
0.0329367, 626.757, 44.8181
0.0329407, 626.798, 44.8176
0.0329447, 626.839, 44.8172
0.0329487, 626.879, 44.8167
0.0329527, 626.92, 44.8162
0.0329567, 626.961, 44.8158
0.0329607, 627.001, 44.8153
0.0329647, 627.042, 44.8149
0.0329687, 627.083, 44.8144
0.0329727, 627.124, 44.814
0.0329767, 627.164, 44.8135
0.0329807, 627.205, 44.8131
0.0329847, 627.246, 44.8126
0.0329887, 627.287, 44.8122
0.0329927, 627.327, 44.8117
0.0329967, 627.368, 44.8112
0.0330007, 627.409, 44.8108
0.0330047, 627.45, 44.8103
0.0330087, 627.49, 44.8099
0.0330127, 627.531, 44.8094
0.0330167, 627.572, 44.809
0.0330207, 627.613, 44.8085
0.0330247, 627.654, 44.8081
0.0330287, 627.694, 44.8076
0.0330327, 627.735, 44.8072
0.0330367, 627.776, 44.8067
0.0330407, 627.817, 44.8063
0.0330447, 627.858, 44.8058
0.0330487, 627.899, 44.8054
0.0330527, 627.939, 44.8049
0.0330567, 627.98, 44.8045
0.0330607, 628.021, 44.804
0.0330647, 628.062, 44.8036
0.0330687, 628.103, 44.8031
0.0330727, 628.144, 44.8027
0.0330767, 628.185, 44.8022
0.0330807, 628.226, 44.8018
0.0330847, 628.266, 44.8013
0.0330887, 628.307, 44.8009
0.0330927, 628.348, 44.8005
0.0330967, 628.389, 44.8
0.0331007, 628.43, 44.7996
0.0331047, 628.471, 44.7991
0.0331087, 628.512, 44.7987
0.0331127, 628.553, 44.7982
0.0331167, 628.594, 44.7978
0.0331207, 628.635, 44.7973
0.0331247, 628.676, 44.7969
0.0331287, 628.717, 44.7964
0.0331327, 628.758, 44.796
0.0331367, 628.799, 44.7956
0.0331407, 628.84, 44.7951
0.0331447, 628.881, 44.7947
0.0331487, 628.922, 44.7942
0.0331527, 628.963, 44.7938
0.0331567, 629.004, 44.7933
0.0331607, 629.045, 44.7929
0.0331647, 629.086, 44.7925
0.0331687, 629.127, 44.792
0.0331727, 629.168, 44.7916
0.0331767, 629.209, 44.7911
0.0331807, 629.25, 44.7907
0.0331847, 629.291, 44.7903
0.0331887, 629.332, 44.7898
0.0331927, 629.373, 44.7894
0.0331967, 629.414, 44.7889
0.0332007, 629.455, 44.7885
0.0332047, 629.497, 44.7881
0.0332087, 629.538, 44.7876
0.0332127, 629.579, 44.7872
0.0332167, 629.62, 44.7867
0.0332207, 629.661, 44.7863
0.0332247, 629.702, 44.7859
0.0332287, 629.743, 44.7854
0.0332327, 629.784, 44.785
0.0332367, 629.825, 44.7845
0.0332407, 629.867, 44.7841
0.0332447, 629.908, 44.7837
0.0332487, 629.949, 44.7832
0.0332527, 629.99, 44.7828
0.0332567, 630.031, 44.7824
0.0332607, 630.073, 44.7819
0.0332647, 630.114, 44.7815
0.0332687, 630.155, 44.7811
0.0332727, 630.196, 44.7806
0.0332767, 630.237, 44.7802
0.0332807, 630.279, 44.7798
0.0332847, 630.32, 44.7793
0.0332887, 630.361, 44.7789
0.0332927, 630.402, 44.7785
0.0332967, 630.443, 44.778
0.0333007, 630.485, 44.7776
0.0333047, 630.526, 44.7772
0.0333087, 630.567, 44.7767
0.0333127, 630.608, 44.7763
0.0333167, 630.65, 44.7759
0.0333207, 630.691, 44.7754
0.0333247, 630.732, 44.775
0.0333287, 630.774, 44.7746
0.0333327, 630.815, 44.7741
0.0333367, 630.856, 44.7737
0.0333407, 630.898, 44.7733
0.0333447, 630.939, 44.7728
0.0333487, 630.98, 44.7724
0.0333527, 631.022, 44.772
0.0333567, 631.063, 44.7716
0.0333607, 631.104, 44.7711
0.0333647, 631.146, 44.7707
0.0333687, 631.187, 44.7703
0.0333727, 631.228, 44.7698
0.0333767, 631.27, 44.7694
0.0333807, 631.311, 44.769
0.0333847, 631.352, 44.7686
0.0333887, 631.394, 44.7681
0.0333927, 631.435, 44.7677
0.0333967, 631.477, 44.7673
0.0334007, 631.518, 44.7668
0.0334047, 631.559, 44.7664
0.0334087, 631.601, 44.766
0.0334127, 631.642, 44.7656
0.0334167, 631.684, 44.7651
0.0334207, 631.725, 44.7647
0.0334247, 631.767, 44.7643
0.0334287, 631.808, 44.7639
0.0334327, 631.85, 44.7634
0.0334367, 631.891, 44.763
0.0334407, 631.932, 44.7626
0.0334447, 631.974, 44.7622
0.0334487, 632.015, 44.7617
0.0334527, 632.057, 44.7613
0.0334567, 632.098, 44.7609
0.0334607, 632.14, 44.7605
0.0334647, 632.181, 44.7601
0.0334687, 632.223, 44.7596
0.0334727, 632.265, 44.7592
0.0334767, 632.306, 44.7588
0.0334807, 632.348, 44.7584
0.0334847, 632.389, 44.7579
0.0334887, 632.431, 44.7575
0.0334927, 632.472, 44.7571
0.0334967, 632.514, 44.7567
0.0335006, 632.555, 44.7563
0.0335046, 632.597, 44.7558
0.0335086, 632.639, 44.7554
0.0335126, 632.68, 44.755
0.0335166, 632.722, 44.7546
0.0335206, 632.763, 44.7542
0.0335246, 632.805, 44.7537
0.0335286, 632.847, 44.7533
0.0335326, 632.888, 44.7529
0.0335366, 632.93, 44.7525
0.0335406, 632.971, 44.7521
0.0335446, 633.013, 44.7517
0.0335486, 633.055, 44.7512
0.0335526, 633.096, 44.7508
0.0335566, 633.138, 44.7504
0.0335606, 633.18, 44.75
0.0335646, 633.221, 44.7496
0.0335686, 633.263, 44.7492
0.0335726, 633.305, 44.7487
0.0335766, 633.346, 44.7483
0.0335806, 633.388, 44.7479
0.0335846, 633.43, 44.7475
0.0335886, 633.472, 44.7471
0.0335926, 633.513, 44.7467
0.0335966, 633.555, 44.7463
0.0336006, 633.597, 44.7458
0.0336046, 633.638, 44.7454
0.0336086, 633.68, 44.745
0.0336126, 633.722, 44.7446
0.0336166, 633.764, 44.7442
0.0336206, 633.805, 44.7438
0.0336246, 633.847, 44.7434
0.0336286, 633.889, 44.743
0.0336326, 633.931, 44.7425
0.0336366, 633.973, 44.7421
0.0336406, 634.014, 44.7417
0.0336446, 634.056, 44.7413
0.0336486, 634.098, 44.7409
0.0336526, 634.14, 44.7405
0.0336566, 634.182, 44.7401
0.0336606, 634.224, 44.7397
0.0336646, 634.265, 44.7393
0.0336686, 634.307, 44.7389
0.0336726, 634.349, 44.7384
0.0336766, 634.391, 44.738
0.0336806, 634.433, 44.7376
0.0336846, 634.475, 44.7372
0.0336886, 634.516, 44.7368
0.0336926, 634.558, 44.7364
0.0336966, 634.6, 44.736
0.0337006, 634.642, 44.7356
0.0337046, 634.684, 44.7352
0.0337086, 634.726, 44.7348
0.0337126, 634.768, 44.7344
0.0337166, 634.81, 44.734
0.0337206, 634.852, 44.7336
0.0337246, 634.894, 44.7332
0.0337286, 634.936, 44.7328
0.0337326, 634.978, 44.7323
0.0337366, 635.019, 44.7319
0.0337406, 635.061, 44.7315
0.0337446, 635.103, 44.7311
0.0337486, 635.145, 44.7307
0.0337526, 635.187, 44.7303
0.0337566, 635.229, 44.7299
0.0337606, 635.271, 44.7295
0.0337646, 635.313, 44.7291
0.0337686, 635.355, 44.7287
0.0337726, 635.397, 44.7283
0.0337766, 635.439, 44.7279
0.0337806, 635.481, 44.7275
0.0337846, 635.523, 44.7271
0.0337886, 635.565, 44.7267
0.0337926, 635.608, 44.7263
0.0337966, 635.65, 44.7259
0.0338006, 635.692, 44.7255
0.0338046, 635.734, 44.7251
0.0338086, 635.776, 44.7247
0.0338126, 635.818, 44.7243
0.0338166, 635.86, 44.7239
0.0338206, 635.902, 44.7235
0.0338246, 635.944, 44.7231
0.0338286, 635.986, 44.7227
0.0338326, 636.028, 44.7223
0.0338366, 636.07, 44.7219
0.0338406, 636.113, 44.7215
0.0338446, 636.155, 44.7211
0.0338486, 636.197, 44.7207
0.0338526, 636.239, 44.7203
0.0338566, 636.281, 44.7199
0.0338606, 636.323, 44.7195
0.0338646, 636.365, 44.7191
0.0338686, 636.408, 44.7187
0.0338726, 636.45, 44.7183
0.0338766, 636.492, 44.7179
0.0338806, 636.534, 44.7175
0.0338846, 636.576, 44.7172
0.0338886, 636.618, 44.7168
0.0338926, 636.661, 44.7164
0.0338966, 636.703, 44.716
0.0339006, 636.745, 44.7156
0.0339046, 636.787, 44.7152
0.0339086, 636.83, 44.7148
0.0339126, 636.872, 44.7144
0.0339166, 636.914, 44.714
0.0339206, 636.956, 44.7136
0.0339246, 636.999, 44.7132
0.0339286, 637.041, 44.7128
0.0339326, 637.083, 44.7124
0.0339366, 637.125, 44.712
0.0339406, 637.168, 44.7117
0.0339446, 637.21, 44.7113
0.0339486, 637.252, 44.7109
0.0339526, 637.295, 44.7105
0.0339566, 637.337, 44.7101
0.0339606, 637.379, 44.7097
0.0339646, 637.422, 44.7093
0.0339686, 637.464, 44.7089
0.0339726, 637.506, 44.7085
0.0339766, 637.549, 44.7081
0.0339806, 637.591, 44.7078
0.0339846, 637.633, 44.7074
0.0339886, 637.676, 44.707
0.0339926, 637.718, 44.7066
0.0339966, 637.76, 44.7062
0.0340006, 637.803, 44.7058
0.0340046, 637.845, 44.7054
0.0340086, 637.887, 44.705
0.0340126, 637.93, 44.7047
0.0340166, 637.972, 44.7043
0.0340206, 638.015, 44.7039
0.0340246, 638.057, 44.7035
0.0340286, 638.1, 44.7031
0.0340326, 638.142, 44.7027
0.0340366, 638.184, 44.7023
0.0340406, 638.227, 44.702
0.0340446, 638.269, 44.7016
0.0340486, 638.312, 44.7012
0.0340526, 638.354, 44.7008
0.0340566, 638.397, 44.7004
0.0340606, 638.439, 44.7
0.0340646, 638.482, 44.6996
0.0340686, 638.524, 44.6993
0.0340726, 638.567, 44.6989
0.0340766, 638.609, 44.6985
0.0340806, 638.652, 44.6981
0.0340846, 638.694, 44.6977
0.0340886, 638.737, 44.6974
0.0340926, 638.779, 44.697
0.0340966, 638.822, 44.6966
0.0341006, 638.864, 44.6962
0.0341046, 638.907, 44.6958
0.0341086, 638.949, 44.6954
0.0341126, 638.992, 44.6951
0.0341166, 639.035, 44.6947
0.0341206, 639.077, 44.6943
0.0341246, 639.12, 44.6939
0.0341286, 639.162, 44.6936
0.0341326, 639.205, 44.6932
0.0341366, 639.248, 44.6928
0.0341406, 639.29, 44.6924
0.0341446, 639.333, 44.692
0.0341486, 639.375, 44.6917
0.0341526, 639.418, 44.6913
0.0341566, 639.461, 44.6909
0.0341606, 639.503, 44.6905
0.0341646, 639.546, 44.6902
0.0341686, 639.589, 44.6898
0.0341726, 639.631, 44.6894
0.0341766, 639.674, 44.689
0.0341806, 639.717, 44.6886
0.0341846, 639.759, 44.6883
0.0341886, 639.802, 44.6879
0.0341926, 639.845, 44.6875
0.0341966, 639.887, 44.6871
0.0342006, 639.93, 44.6868
0.0342046, 639.973, 44.6864
0.0342086, 640.015, 44.686
0.0342126, 640.058, 44.6856
0.0342166, 640.101, 44.6853
0.0342206, 640.144, 44.6849
0.0342246, 640.186, 44.6845
0.0342286, 640.229, 44.6842
0.0342326, 640.272, 44.6838
0.0342366, 640.315, 44.6834
0.0342406, 640.357, 44.683
0.0342446, 640.4, 44.6827
0.0342486, 640.443, 44.6823
0.0342526, 640.486, 44.6819
0.0342566, 640.529, 44.6816
0.0342606, 640.571, 44.6812
0.0342646, 640.614, 44.6808
0.0342686, 640.657, 44.6804
0.0342726, 640.7, 44.6801
0.0342766, 640.743, 44.6797
0.0342806, 640.786, 44.6793
0.0342846, 640.828, 44.679
0.0342886, 640.871, 44.6786
0.0342926, 640.914, 44.6782
0.0342966, 640.957, 44.6779
0.0343006, 641, 44.6775
0.0343046, 641.043, 44.6771
0.0343086, 641.086, 44.6768
0.0343126, 641.129, 44.6764
0.0343166, 641.171, 44.676
0.0343206, 641.214, 44.6757
0.0343246, 641.257, 44.6753
0.0343286, 641.3, 44.6749
0.0343326, 641.343, 44.6746
0.0343366, 641.386, 44.6742
0.0343406, 641.429, 44.6738
0.0343446, 641.472, 44.6735
0.0343486, 641.515, 44.6731
0.0343526, 641.558, 44.6727
0.0343566, 641.601, 44.6724
0.0343606, 641.644, 44.672
0.0343646, 641.687, 44.6716
0.0343686, 641.73, 44.6713
0.0343726, 641.773, 44.6709
0.0343766, 641.816, 44.6706
0.0343806, 641.859, 44.6702
0.0343846, 641.902, 44.6698
0.0343886, 641.945, 44.6695
0.0343926, 641.988, 44.6691
0.0343966, 642.031, 44.6687
0.0344006, 642.074, 44.6684
0.0344046, 642.117, 44.668
0.0344086, 642.16, 44.6677
0.0344126, 642.203, 44.6673
0.0344166, 642.246, 44.6669
0.0344206, 642.289, 44.6666
0.0344246, 642.332, 44.6662
0.0344286, 642.375, 44.6659
0.0344326, 642.418, 44.6655
0.0344366, 642.461, 44.6651
0.0344406, 642.504, 44.6648
0.0344446, 642.548, 44.6644
0.0344486, 642.591, 44.6641
0.0344526, 642.634, 44.6637
0.0344566, 642.677, 44.6633
0.0344606, 642.72, 44.663
0.0344646, 642.763, 44.6626
0.0344686, 642.806, 44.6623
0.0344726, 642.849, 44.6619
0.0344766, 642.893, 44.6616
0.0344806, 642.936, 44.6612
0.0344846, 642.979, 44.6608
0.0344886, 643.022, 44.6605
0.0344926, 643.065, 44.6601
0.0344966, 643.109, 44.6598
0.0345005, 643.152, 44.6594
0.0345045, 643.195, 44.6591
0.0345085, 643.238, 44.6587
0.0345125, 643.281, 44.6584
0.0345165, 643.325, 44.658
0.0345205, 643.368, 44.6577
0.0345245, 643.411, 44.6573
0.0345285, 643.454, 44.6569
0.0345325, 643.498, 44.6566
0.0345365, 643.541, 44.6562
0.0345405, 643.584, 44.6559
0.0345445, 643.627, 44.6555
0.0345485, 643.671, 44.6552
0.0345525, 643.714, 44.6548
0.0345565, 643.757, 44.6545
0.0345605, 643.8, 44.6541
0.0345645, 643.844, 44.6538
0.0345685, 643.887, 44.6534
0.0345725, 643.93, 44.6531
0.0345765, 643.974, 44.6527
0.0345805, 644.017, 44.6524
0.0345845, 644.06, 44.652
0.0345885, 644.104, 44.6517
0.0345925, 644.147, 44.6513
0.0345965, 644.19, 44.651
0.0346005, 644.234, 44.6506
0.0346045, 644.277, 44.6503
0.0346085, 644.321, 44.6499
0.0346125, 644.364, 44.6496
0.0346165, 644.407, 44.6492
0.0346205, 644.451, 44.6489
0.0346245, 644.494, 44.6486
0.0346285, 644.538, 44.6482
0.0346325, 644.581, 44.6479
0.0346365, 644.624, 44.6475
0.0346405, 644.668, 44.6472
0.0346445, 644.711, 44.6468
0.0346485, 644.755, 44.6465
0.0346525, 644.798, 44.6461
0.0346565, 644.842, 44.6458
0.0346605, 644.885, 44.6454
0.0346645, 644.929, 44.6451
0.0346685, 644.972, 44.6448
0.0346725, 645.015, 44.6444
0.0346765, 645.059, 44.6441
0.0346805, 645.102, 44.6437
0.0346845, 645.146, 44.6434
0.0346885, 645.189, 44.643
0.0346925, 645.233, 44.6427
0.0346965, 645.276, 44.6424
0.0347005, 645.32, 44.642
0.0347045, 645.364, 44.6417
0.0347085, 645.407, 44.6413
0.0347125, 645.451, 44.641
0.0347165, 645.494, 44.6406
0.0347205, 645.538, 44.6403
0.0347245, 645.581, 44.64
0.0347285, 645.625, 44.6396
0.0347325, 645.668, 44.6393
0.0347365, 645.712, 44.6389
0.0347405, 645.756, 44.6386
0.0347445, 645.799, 44.6383
0.0347485, 645.843, 44.6379
0.0347525, 645.886, 44.6376
0.0347565, 645.93, 44.6372
0.0347605, 645.974, 44.6369
0.0347645, 646.017, 44.6366
0.0347685, 646.061, 44.6362
0.0347725, 646.105, 44.6359
0.0347765, 646.148, 44.6356
0.0347805, 646.192, 44.6352
0.0347845, 646.236, 44.6349
0.0347885, 646.279, 44.6346
0.0347925, 646.323, 44.6342
0.0347965, 646.367, 44.6339
0.0348005, 646.41, 44.6335
0.0348045, 646.454, 44.6332
0.0348085, 646.498, 44.6329
0.0348125, 646.541, 44.6325
0.0348165, 646.585, 44.6322
0.0348205, 646.629, 44.6319
0.0348245, 646.673, 44.6315
0.0348285, 646.716, 44.6312
0.0348325, 646.76, 44.6309
0.0348365, 646.804, 44.6305
0.0348405, 646.848, 44.6302
0.0348445, 646.891, 44.6299
0.0348485, 646.935, 44.6295
0.0348525, 646.979, 44.6292
0.0348565, 647.023, 44.6289
0.0348605, 647.066, 44.6285
0.0348645, 647.11, 44.6282
0.0348685, 647.154, 44.6279
0.0348725, 647.198, 44.6276
0.0348765, 647.242, 44.6272
0.0348805, 647.286, 44.6269
0.0348845, 647.329, 44.6266
0.0348885, 647.373, 44.6262
0.0348925, 647.417, 44.6259
0.0348965, 647.461, 44.6256
0.0349005, 647.505, 44.6252
0.0349045, 647.549, 44.6249
0.0349085, 647.592, 44.6246
0.0349125, 647.636, 44.6243
0.0349165, 647.68, 44.6239
0.0349205, 647.724, 44.6236
0.0349245, 647.768, 44.6233
0.0349285, 647.812, 44.6229
0.0349325, 647.856, 44.6226
0.0349365, 647.9, 44.6223
0.0349405, 647.944, 44.622
0.0349445, 647.988, 44.6216
0.0349485, 648.032, 44.6213
0.0349525, 648.075, 44.621
0.0349565, 648.119, 44.6207
0.0349605, 648.163, 44.6203
0.0349645, 648.207, 44.62
0.0349685, 648.251, 44.6197
0.0349725, 648.295, 44.6194
0.0349765, 648.339, 44.619
0.0349805, 648.383, 44.6187
0.0349845, 648.427, 44.6184
0.0349885, 648.471, 44.6181
0.0349925, 648.515, 44.6177
0.0349965, 648.559, 44.6174
0.0350005, 648.603, 44.6171
0.0350045, 648.647, 44.6168
0.0350085, 648.691, 44.6165
0.0350125, 648.735, 44.6161
0.0350165, 648.779, 44.6158
0.0350205, 648.824, 44.6155
0.0350245, 648.868, 44.6152
0.0350285, 648.912, 44.6149
0.0350325, 648.956, 44.6145
0.0350365, 649, 44.6142
0.0350405, 649.044, 44.6139
0.0350445, 649.088, 44.6136
0.0350485, 649.132, 44.6133
0.0350525, 649.176, 44.6129
0.0350565, 649.22, 44.6126
0.0350605, 649.264, 44.6123
0.0350645, 649.309, 44.612
0.0350685, 649.353, 44.6117
0.0350725, 649.397, 44.6113
0.0350765, 649.441, 44.611
0.0350805, 649.485, 44.6107
0.0350845, 649.529, 44.6104
0.0350885, 649.573, 44.6101
0.0350925, 649.618, 44.6098
0.0350965, 649.662, 44.6094
0.0351005, 649.706, 44.6091
0.0351045, 649.75, 44.6088
0.0351085, 649.794, 44.6085
0.0351125, 649.839, 44.6082
0.0351165, 649.883, 44.6079
0.0351205, 649.927, 44.6075
0.0351245, 649.971, 44.6072
0.0351285, 650.016, 44.6069
0.0351325, 650.06, 44.6066
0.0351365, 650.104, 44.6063
0.0351405, 650.148, 44.606
0.0351445, 650.193, 44.6057
0.0351485, 650.237, 44.6053
0.0351525, 650.281, 44.605
0.0351565, 650.325, 44.6047
0.0351605, 650.37, 44.6044
0.0351645, 650.414, 44.6041
0.0351685, 650.458, 44.6038
0.0351725, 650.503, 44.6035
0.0351765, 650.547, 44.6032
0.0351805, 650.591, 44.6029
0.0351845, 650.636, 44.6025
0.0351885, 650.68, 44.6022
0.0351925, 650.724, 44.6019
0.0351965, 650.769, 44.6016
0.0352005, 650.813, 44.6013
0.0352045, 650.857, 44.601
0.0352085, 650.902, 44.6007
0.0352125, 650.946, 44.6004
0.0352165, 650.99, 44.6001
0.0352205, 651.035, 44.5998
0.0352245, 651.079, 44.5995
0.0352285, 651.124, 44.5991
0.0352325, 651.168, 44.5988
0.0352365, 651.212, 44.5985
0.0352405, 651.257, 44.5982
0.0352445, 651.301, 44.5979
0.0352485, 651.346, 44.5976
0.0352525, 651.39, 44.5973
0.0352565, 651.435, 44.597
0.0352605, 651.479, 44.5967
0.0352645, 651.523, 44.5964
0.0352685, 651.568, 44.5961
0.0352725, 651.612, 44.5958
0.0352765, 651.657, 44.5955
0.0352805, 651.701, 44.5952
0.0352845, 651.746, 44.5949
0.0352885, 651.79, 44.5946
0.0352925, 651.835, 44.5943
0.0352965, 651.879, 44.594
0.0353005, 651.924, 44.5937
0.0353045, 651.968, 44.5933
0.0353085, 652.013, 44.593
0.0353125, 652.057, 44.5927
0.0353165, 652.102, 44.5924
0.0353205, 652.147, 44.5921
0.0353245, 652.191, 44.5918
0.0353285, 652.236, 44.5915
0.0353325, 652.28, 44.5912
0.0353365, 652.325, 44.5909
0.0353405, 652.369, 44.5906
0.0353445, 652.414, 44.5903
0.0353485, 652.459, 44.59
0.0353525, 652.503, 44.5897
0.0353565, 652.548, 44.5894
0.0353605, 652.592, 44.5891
0.0353645, 652.637, 44.5888
0.0353685, 652.682, 44.5885
0.0353725, 652.726, 44.5882
0.0353765, 652.771, 44.5879
0.0353805, 652.816, 44.5876
0.0353845, 652.86, 44.5873
0.0353885, 652.905, 44.587
0.0353925, 652.95, 44.5868
0.0353965, 652.994, 44.5865
0.0354005, 653.039, 44.5862
0.0354045, 653.084, 44.5859
0.0354085, 653.128, 44.5856
0.0354125, 653.173, 44.5853
0.0354165, 653.218, 44.585
0.0354205, 653.263, 44.5847
0.0354245, 653.307, 44.5844
0.0354285, 653.352, 44.5841
0.0354325, 653.397, 44.5838
0.0354365, 653.442, 44.5835
0.0354405, 653.486, 44.5832
0.0354445, 653.531, 44.5829
0.0354485, 653.576, 44.5826
0.0354525, 653.621, 44.5823
0.0354565, 653.665, 44.582
0.0354605, 653.71, 44.5817
0.0354645, 653.755, 44.5814
0.0354685, 653.8, 44.5812
0.0354725, 653.845, 44.5809
0.0354765, 653.889, 44.5806
0.0354805, 653.934, 44.5803
0.0354845, 653.979, 44.58
0.0354885, 654.024, 44.5797
0.0354925, 654.069, 44.5794
0.0354965, 654.114, 44.5791
0.0355004, 654.158, 44.5788
0.0355044, 654.203, 44.5785
0.0355084, 654.248, 44.5782
0.0355124, 654.293, 44.578
0.0355164, 654.338, 44.5777
0.0355204, 654.383, 44.5774
0.0355244, 654.428, 44.5771
0.0355284, 654.473, 44.5768
0.0355324, 654.517, 44.5765
0.0355364, 654.562, 44.5762
0.0355404, 654.607, 44.5759
0.0355444, 654.652, 44.5757
0.0355484, 654.697, 44.5754
0.0355524, 654.742, 44.5751
0.0355564, 654.787, 44.5748
0.0355604, 654.832, 44.5745
0.0355644, 654.877, 44.5742
0.0355684, 654.922, 44.5739
0.0355724, 654.967, 44.5736
0.0355764, 655.012, 44.5734
0.0355804, 655.057, 44.5731
0.0355844, 655.102, 44.5728
0.0355884, 655.147, 44.5725
0.0355924, 655.192, 44.5722
0.0355964, 655.237, 44.5719
0.0356004, 655.282, 44.5717
0.0356044, 655.327, 44.5714
0.0356084, 655.372, 44.5711
0.0356124, 655.417, 44.5708
0.0356164, 655.462, 44.5705
0.0356204, 655.507, 44.5702
0.0356244, 655.552, 44.57
0.0356284, 655.597, 44.5697
0.0356324, 655.642, 44.5694
0.0356364, 655.687, 44.5691
0.0356404, 655.732, 44.5688
0.0356444, 655.778, 44.5686
0.0356484, 655.823, 44.5683
0.0356524, 655.868, 44.568
0.0356564, 655.913, 44.5677
0.0356604, 655.958, 44.5674
0.0356644, 656.003, 44.5672
0.0356684, 656.048, 44.5669
0.0356724, 656.093, 44.5666
0.0356764, 656.139, 44.5663
0.0356804, 656.184, 44.566
0.0356844, 656.229, 44.5658
0.0356884, 656.274, 44.5655
0.0356924, 656.319, 44.5652
0.0356964, 656.364, 44.5649
0.0357004, 656.41, 44.5647
0.0357044, 656.455, 44.5644
0.0357084, 656.5, 44.5641
0.0357124, 656.545, 44.5638
0.0357164, 656.59, 44.5635
0.0357204, 656.636, 44.5633
0.0357244, 656.681, 44.563
0.0357284, 656.726, 44.5627
0.0357324, 656.771, 44.5624
0.0357364, 656.817, 44.5622
0.0357404, 656.862, 44.5619
0.0357444, 656.907, 44.5616
0.0357484, 656.952, 44.5613
0.0357524, 656.998, 44.5611
0.0357564, 657.043, 44.5608
0.0357604, 657.088, 44.5605
0.0357644, 657.134, 44.5603
0.0357684, 657.179, 44.56
0.0357724, 657.224, 44.5597
0.0357764, 657.269, 44.5594
0.0357804, 657.315, 44.5592
0.0357844, 657.36, 44.5589
0.0357884, 657.405, 44.5586
0.0357924, 657.451, 44.5583
0.0357964, 657.496, 44.5581
0.0358004, 657.541, 44.5578
